ind,year,month,sst,logmld,sss,pCO2_clim,final_miniindex,xlon,ylat,geometry,
11292,1998,1,3.229999928,3.404246826,33.51174355,345.69,4,131.5,-58.5,c(131.5, -58.5)
11293,1998,1,3.14999993,3.425516859,33.61781883,347.75625,4,132.5,-58.5,c(132.5, -58.5)
11294,1998,1,3.12999993,3.406887965,33.56274796,346.3415,4,133.5,-58.5,c(133.5, -58.5)
11295,1998,1,3.099999931,3.346622029,33.46313,344.92675,4,134.5,-58.5,c(134.5, -58.5)
11296,1998,1,3.089999931,3.375574169,33.43983936,343.512,4,135.5,-58.5,c(135.5, -58.5)
11297,1998,1,3.099999931,3.431736729,33.41347027,342.09725,4,136.5,-58.5,c(136.5, -58.5)
11298,1998,1,3.10999993,3.409416069,33.38106155,340.6825,4,137.5,-58.5,c(137.5, -58.5)
11299,1998,1,3.10999993,3.44625162,33.37180614,341.94525,4,138.5,-58.5,c(138.5, -58.5)
11300,1998,1,3.159999929,3.470901122,33.38461876,343.208,4,139.5,-58.5,c(139.5, -58.5)
11301,1998,1,3.269999927,3.455695214,33.45211601,344.47075,4,140.5,-58.5,c(140.5, -58.5)
11302,1998,1,3.269999927,3.439962362,33.51566696,345.7335,4,141.5,-58.5,c(141.5, -58.5)
11303,1998,1,3.189999929,3.434752798,33.50907612,346.99625,4,142.5,-58.5,c(142.5, -58.5)
11304,1998,1,3.039999932,3.482319093,33.48174667,348.7165,4,143.5,-58.5,c(143.5, -58.5)
11305,1998,1,2.779999938,3.46521353,33.51538658,350.43675,4,144.5,-58.5,c(144.5, -58.5)
11306,1998,1,2.649999941,3.402184431,33.58195782,352.157,10,145.5,-58.5,c(145.5, -58.5)
11307,1998,1,2.579999942,3.369178534,33.73079872,353.87725,10,146.5,-58.5,c(146.5, -58.5)
11308,1998,1,2.539999943,3.361057637,34.20098972,355.5975,10,147.5,-58.5,c(147.5, -58.5)
11309,1998,1,2.379999947,3.304039581,34.31077003,356.035,10,148.5,-58.5,c(148.5, -58.5)
11310,1998,1,2.329999948,3.335215462,34.277174,356.4725,10,149.5,-58.5,c(149.5, -58.5)
11311,1998,1,2.349999947,3.397171531,34.25359631,356.91,10,150.5,-58.5,c(150.5, -58.5)
11312,1998,1,2.469999945,3.405166631,34.23700142,357.3475,10,151.5,-58.5,c(151.5, -58.5)
11313,1998,1,2.729999939,3.469299307,34.21324062,357.785,10,152.5,-58.5,c(152.5, -58.5)
11314,1998,1,2.929999935,3.552937262,34.15386772,356.6595,10,153.5,-58.5,c(153.5, -58.5)
11315,1998,1,3.069999931,3.616196898,34.16111469,355.534,10,154.5,-58.5,c(154.5, -58.5)
11316,1998,1,3.249999927,3.567323723,34.13423157,354.4085,10,155.5,-58.5,c(155.5, -58.5)
11317,1998,1,3.749999916,3.48266611,34.14118385,353.283,10,156.5,-58.5,c(156.5, -58.5)
11318,1998,1,3.739999916,3.511647009,34.12559986,352.1575,10,157.5,-58.5,c(157.5, -58.5)
11319,1998,1,3.639999919,3.531666939,34.09857082,352.61375,10,158.5,-58.5,c(158.5, -58.5)
11320,1998,1,3.58999992,3.466012491,34.0655756,353.07,10,159.5,-58.5,c(159.5, -58.5)
11321,1998,1,3.729999917,3.329560728,34.0905056,353.52625,10,160.5,-58.5,c(160.5, -58.5)
11322,1998,1,3.879999913,3.282810093,34.09172058,353.9825,10,161.5,-58.5,c(161.5, -58.5)
11323,1998,1,4.099999908,3.357455828,34.0777998,354.43875,10,162.5,-58.5,c(162.5, -58.5)
11324,1998,1,4.359999903,3.449761962,34.07869816,351.63675,4,163.5,-58.5,c(163.5, -58.5)
11325,1998,1,4.689999895,3.508404674,33.97170353,348.83475,4,164.5,-58.5,c(164.5, -58.5)
11326,1998,1,5.039999887,3.567011067,33.83380508,346.03275,4,165.5,-58.5,c(165.5, -58.5)
11327,1998,1,5.329999881,3.769642579,33.80366707,343.23075,4,166.5,-58.5,c(166.5, -58.5)
11328,1998,1,5.519999877,4.063820774,33.80189419,340.42875,4,167.5,-58.5,c(167.5, -58.5)
11329,1998,1,5.649999874,4.035256601,33.8041296,342.331,4,168.5,-58.5,c(168.5, -58.5)
11330,1998,1,5.759999871,3.636659266,33.81822491,344.23325,4,169.5,-58.5,c(169.5, -58.5)
11331,1998,1,5.879999869,3.542464762,33.8614378,346.1355,4,170.5,-58.5,c(170.5, -58.5)
11332,1998,1,6.029999865,3.632794815,33.85997868,348.03775,4,171.5,-58.5,c(171.5, -58.5)
11333,1998,1,6.109999863,3.71606517,33.84840775,349.94,4,172.5,-58.5,c(172.5, -58.5)
11334,1998,1,6.159999862,3.585242564,33.84297371,347.745,4,173.5,-58.5,c(173.5, -58.5)
11335,1998,1,6.129999863,3.486858415,33.84437656,345.55,4,174.5,-58.5,c(174.5, -58.5)
11336,1998,1,6.089999864,3.459317348,33.81662846,343.355,4,175.5,-58.5,c(175.5, -58.5)
11337,1998,1,6.029999865,3.425429038,33.78637695,341.16,4,176.5,-58.5,c(176.5, -58.5)
11338,1998,1,5.999999866,3.420885156,33.76407337,338.965,4,177.5,-58.5,c(177.5, -58.5)
11339,1998,1,5.999999866,3.425094721,33.77047157,339.46475,4,178.5,-58.5,c(178.5, -58.5)
11340,1998,1,6.049999865,3.378730129,33.80301857,339.9645,4,179.5,-58.5,c(179.5, -58.5)
11341,1998,1,6.129999863,3.323629031,33.79439449,340.46425,4,180.5,-58.5,c(180.5, -58.5)
11342,1998,1,6.119999863,3.332264435,33.78907681,340.964,4,181.5,-58.5,c(181.5, -58.5)
11343,1998,1,6.069999864,3.292018055,33.78903008,341.46375,4,182.5,-58.5,c(182.5, -58.5)
11344,1998,1,6.049999865,3.240698535,33.7728138,338.511,4,183.5,-58.5,c(183.5, -58.5)
11345,1998,1,6.109999863,3.237128105,33.77595711,335.55825,6,184.5,-58.5,c(184.5, -58.5)
11346,1998,1,6.069999864,3.26419121,33.7802906,332.6055,6,185.5,-58.5,c(185.5, -58.5)
11347,1998,1,5.989999866,3.284946693,33.766469,329.65275,6,186.5,-58.5,c(186.5, -58.5)
11348,1998,1,5.949999867,3.289176037,33.77173328,326.7,6,187.5,-58.5,c(187.5, -58.5)
11349,1998,1,6.099999864,3.297718432,33.80578804,326.9495,6,188.5,-58.5,c(188.5, -58.5)
11350,1998,1,6.049999865,3.408973195,33.8086071,327.199,6,189.5,-58.5,c(189.5, -58.5)
11351,1998,1,5.919999868,3.473554166,33.81384277,327.4485,6,190.5,-58.5,c(190.5, -58.5)
11352,1998,1,5.759999871,3.386926492,33.8016243,327.698,6,191.5,-58.5,c(191.5, -58.5)
11353,1998,1,5.609999875,3.358887997,33.79549885,327.9475,6,192.5,-58.5,c(192.5, -58.5)
11354,1998,1,5.469999878,3.359450223,33.82019234,331.22575,6,193.5,-58.5,c(193.5, -58.5)
11355,1998,1,5.339999881,3.350260394,33.84217834,334.504,6,194.5,-58.5,c(194.5, -58.5)
11356,1998,1,5.159999885,3.354288364,33.82189178,337.78225,4,195.5,-58.5,c(195.5, -58.5)
11357,1998,1,4.93999989,3.391096859,33.82472801,341.0605,4,196.5,-58.5,c(196.5, -58.5)
11358,1998,1,4.729999894,3.473746241,33.82951736,344.33875,4,197.5,-58.5,c(197.5, -58.5)
11359,1998,1,4.549999898,3.545831734,33.81088734,345.2585,4,198.5,-58.5,c(198.5, -58.5)
11360,1998,1,4.379999902,3.563835237,33.82071018,346.17825,4,199.5,-58.5,c(199.5, -58.5)
11361,1998,1,4.199999906,3.556842501,33.83503246,347.098,4,200.5,-58.5,c(200.5, -58.5)
11362,1998,1,4.059999909,3.533170494,33.82341576,348.01775,4,201.5,-58.5,c(201.5, -58.5)
11363,1998,1,3.929999912,3.52314245,33.79045105,348.9375,4,202.5,-58.5,c(202.5, -58.5)
11364,1998,1,3.729999917,3.510346685,33.77434349,349.37975,4,203.5,-58.5,c(203.5, -58.5)
11365,1998,1,3.329999926,3.526265364,33.79766178,349.822,4,204.5,-58.5,c(204.5, -58.5)
11366,1998,1,3.11999993,3.506977352,33.8144083,350.26425,4,205.5,-58.5,c(205.5, -58.5)
11367,1998,1,2.979999933,3.488464766,33.78870296,350.7065,4,206.5,-58.5,c(206.5, -58.5)
11368,1998,1,2.779999938,3.449019447,33.73406601,351.14875,4,207.5,-58.5,c(207.5, -58.5)
11369,1998,1,2.449999945,3.416978114,33.72371769,351.20625,10,208.5,-58.5,c(208.5, -58.5)
11370,1998,1,2.23999995,3.401461414,33.7411108,351.26375,10,209.5,-58.5,c(209.5, -58.5)
11371,1998,1,2.129999952,3.408237927,33.76795578,351.32125,10,210.5,-58.5,c(210.5, -58.5)
11372,1998,1,2.049999954,3.400302857,33.82790279,351.37875,10,211.5,-58.5,c(211.5, -58.5)
11373,1998,1,1.859999958,3.423203157,33.91916466,351.43625,10,212.5,-58.5,c(212.5, -58.5)
11374,1998,1,1.939999957,3.48179593,33.95401096,351.2735,10,213.5,-58.5,c(213.5, -58.5)
11375,1998,1,2.079999954,3.535048631,33.95204449,351.11075,10,214.5,-58.5,c(214.5, -58.5)
11376,1998,1,2.159999952,3.594966533,33.8973074,350.948,4,215.5,-58.5,c(215.5, -58.5)
11377,1998,1,2.139999952,3.646335058,33.87570477,350.78525,4,216.5,-58.5,c(216.5, -58.5)
11378,1998,1,2.21999995,3.734596639,33.89034653,350.6225,4,217.5,-58.5,c(217.5, -58.5)
11379,1998,1,2.449999945,3.744564798,33.91279984,350.02275,4,218.5,-58.5,c(218.5, -58.5)
11380,1998,1,2.859999936,3.773082518,33.90710449,349.423,4,219.5,-58.5,c(219.5, -58.5)
11381,1998,1,3.669999918,3.808696243,33.8645401,348.82325,4,220.5,-58.5,c(220.5, -58.5)
11382,1998,1,3.939999912,3.836421201,33.85146046,348.2235,4,221.5,-58.5,c(221.5, -58.5)
11383,1998,1,4.00999991,3.855626097,33.85385323,347.62375,4,222.5,-58.5,c(222.5, -58.5)
11384,1998,1,4.069999909,3.88213939,33.87109661,347.5105,4,223.5,-58.5,c(223.5, -58.5)
11385,1998,1,4.249999905,3.870558648,33.88311005,347.39725,4,224.5,-58.5,c(224.5, -58.5)
11386,1998,1,4.429999901,3.850744156,33.9134264,347.284,4,225.5,-58.5,c(225.5, -58.5)
11387,1998,1,4.539999899,3.868071128,33.93934917,347.17075,4,226.5,-58.5,c(226.5, -58.5)
11388,1998,1,4.629999897,3.867273411,33.92671394,347.0575,4,227.5,-58.5,c(227.5, -58.5)
11389,1998,1,4.629999897,3.861707814,33.90849209,344.73425,4,228.5,-58.5,c(228.5, -58.5)
11390,1998,1,4.789999893,3.842141463,33.89950657,342.411,4,229.5,-58.5,c(229.5, -58.5)
11391,1998,1,4.979999889,3.819576548,33.8911705,340.08775,4,230.5,-58.5,c(230.5, -58.5)
11392,1998,1,5.159999885,3.791051355,33.88809395,337.7645,4,231.5,-58.5,c(231.5, -58.5)
11393,1998,1,5.279999882,3.796855283,33.89365768,335.44125,6,232.5,-58.5,c(232.5, -58.5)
11394,1998,1,5.38999988,3.770201695,33.88908577,335.62275,6,233.5,-58.5,c(233.5, -58.5)
11395,1998,1,5.469999878,3.694379266,33.85319233,335.80425,6,234.5,-58.5,c(234.5, -58.5)
11396,1998,1,5.529999876,3.642526118,33.8214941,335.98575,6,235.5,-58.5,c(235.5, -58.5)
11397,1998,1,5.669999873,3.603950786,33.80862713,336.16725,6,236.5,-58.5,c(236.5, -58.5)
11398,1998,1,5.709999872,3.515390853,33.80828285,336.34875,6,237.5,-58.5,c(237.5, -58.5)
11399,1998,1,5.779999871,3.438244203,33.81392956,339.387,4,238.5,-58.5,c(238.5, -58.5)
11400,1998,1,5.869999869,3.450310559,33.82984447,342.42525,4,239.5,-58.5,c(239.5, -58.5)
11401,1998,1,5.999999866,3.547079002,33.85678768,345.4635,4,240.5,-58.5,c(240.5, -58.5)
11402,1998,1,6.099999864,3.613187624,33.86965656,348.50175,4,241.5,-58.5,c(241.5, -58.5)
11403,1998,1,6.179999862,3.610905347,33.86888409,351.54,4,242.5,-58.5,c(242.5, -58.5)
11404,1998,1,6.189999862,3.545839626,33.8779459,352.52625,10,243.5,-58.5,c(243.5, -58.5)
11405,1998,1,6.039999865,3.452625194,33.87013721,353.5125,10,244.5,-58.5,c(244.5, -58.5)
11406,1998,1,5.969999867,3.430053574,33.85784912,354.49875,10,245.5,-58.5,c(245.5, -58.5)
11407,1998,1,5.939999867,3.479740375,33.86574173,355.485,10,246.5,-58.5,c(246.5, -58.5)
11408,1998,1,5.929999867,3.498794202,33.87541676,356.47125,10,247.5,-58.5,c(247.5, -58.5)
11409,1998,1,5.899999868,3.469985411,33.86126518,356.33075,10,248.5,-58.5,c(248.5, -58.5)
11410,1998,1,5.949999867,3.49057282,33.83238411,356.19025,10,249.5,-58.5,c(249.5, -58.5)
11411,1998,1,6.019999865,3.516630779,33.83035278,356.04975,10,250.5,-58.5,c(250.5, -58.5)
11412,1998,1,6.049999865,3.549203399,33.80844879,355.90925,10,251.5,-58.5,c(251.5, -58.5)
11413,1998,1,6.019999865,3.562593562,33.79396725,355.76875,10,252.5,-58.5,c(252.5, -58.5)
11414,1998,1,6.149999863,3.577334835,33.78000259,355.943,10,253.5,-58.5,c(253.5, -58.5)
11415,1998,1,6.27999986,3.605309052,33.78236771,356.11725,10,254.5,-58.5,c(254.5, -58.5)
11416,1998,1,6.299999859,3.675805507,33.77900696,356.2915,10,255.5,-58.5,c(255.5, -58.5)
11417,1998,1,6.159999862,3.681777903,33.77031326,356.46575,10,256.5,-58.5,c(256.5, -58.5)
11418,1998,1,6.159999862,3.658691602,33.73549652,356.64,10,257.5,-58.5,c(257.5, -58.5)
11419,1998,1,6.24999986,3.671783263,33.72629929,356.44925,10,258.5,-58.5,c(258.5, -58.5)
11420,1998,1,6.299999859,3.66742516,33.73967934,356.2585,10,259.5,-58.5,c(259.5, -58.5)
11421,1998,1,6.199999861,3.645842672,33.73741341,356.06775,10,260.5,-58.5,c(260.5, -58.5)
11422,1998,1,6.089999864,3.611827594,33.72986412,355.877,10,261.5,-58.5,c(261.5, -58.5)
11423,1998,1,6.019999865,3.57889096,33.73742771,355.68625,10,262.5,-58.5,c(262.5, -58.5)
11424,1998,1,6.029999865,3.585396818,33.75081158,353.839,10,263.5,-58.5,c(263.5, -58.5)
11425,1998,1,6.139999863,3.574157105,33.74477768,351.99175,4,264.5,-58.5,c(264.5, -58.5)
11426,1998,1,6.239999861,3.567560066,33.69134521,350.1445,4,265.5,-58.5,c(265.5, -58.5)
11427,1998,1,6.26999986,3.554178927,33.69165707,348.29725,4,266.5,-58.5,c(266.5, -58.5)
11428,1998,1,6.25999986,3.553801797,33.73224258,346.45,4,267.5,-58.5,c(267.5, -58.5)
11429,1998,1,6.299999859,3.551149591,33.75750351,346.93175,4,268.5,-58.5,c(268.5, -58.5)
11430,1998,1,6.309999859,3.552687238,33.73674583,347.4135,4,269.5,-58.5,c(269.5, -58.5)
11431,1998,1,6.349999858,3.535847254,33.73859882,347.89525,4,270.5,-58.5,c(270.5, -58.5)
11432,1998,1,6.389999857,3.544931219,33.745574,348.377,4,271.5,-58.5,c(271.5, -58.5)
11433,1998,1,6.459999856,3.528090825,33.73491955,348.85875,4,272.5,-58.5,c(272.5, -58.5)
11434,1998,1,6.519999854,3.502253554,33.7100563,349.8735,4,273.5,-58.5,c(273.5, -58.5)
11435,1998,1,6.629999852,3.516577573,33.69838619,350.88825,4,274.5,-58.5,c(274.5, -58.5)
11436,1998,1,6.749999849,3.567161004,33.69624615,351.903,15,275.5,-58.5,c(275.5, -58.5)
11437,1998,1,6.69999985,3.55019033,33.69308186,352.91775,15,276.5,-58.5,c(276.5, -58.5)
11438,1998,1,6.759999849,3.562799168,33.69717979,353.9325,15,277.5,-58.5,c(277.5, -58.5)
11439,1998,1,6.799999848,3.575971882,33.70511246,350.506,4,278.5,-58.5,c(278.5, -58.5)
11440,1998,1,6.789999848,3.585044806,33.71226692,347.0795,4,279.5,-58.5,c(279.5, -58.5)
11441,1998,1,6.789999848,3.597983501,33.71742535,343.653,4,280.5,-58.5,c(280.5, -58.5)
11442,1998,1,6.809999848,3.57738261,33.71730518,340.2265,4,281.5,-58.5,c(281.5, -58.5)
11443,1998,1,6.849999847,3.571240537,33.71405983,336.8,6,282.5,-58.5,c(282.5, -58.5)
11444,1998,1,6.899999846,3.540260252,33.71239185,337.198,4,283.5,-58.5,c(283.5, -58.5)
11445,1998,1,7.049999842,3.550396387,33.71079254,337.596,4,284.5,-58.5,c(284.5, -58.5)
11446,1998,1,7.069999842,3.582977688,33.70535755,337.994,4,285.5,-58.5,c(285.5, -58.5)
11447,1998,1,7.099999841,3.558437532,33.69600487,338.392,4,286.5,-58.5,c(286.5, -58.5)
11448,1998,1,7.13999984,3.513018893,33.69074821,338.79,4,287.5,-58.5,c(287.5, -58.5)
11449,1998,1,7.17999984,3.469616405,33.69219208,339.155,4,288.5,-58.5,c(288.5, -58.5)
11450,1998,1,7.209999839,3.419272164,33.69156456,339.52,4,289.5,-58.5,c(289.5, -58.5)
11451,1998,1,7.14999984,3.445897907,33.6898613,339.885,4,290.5,-58.5,c(290.5, -58.5)
11452,1998,1,6.959999844,3.507159602,33.68310642,340.25,4,291.5,-58.5,c(291.5, -58.5)
11453,1998,1,6.68999985,3.514793344,33.67679214,340.615,4,292.5,-58.5,c(292.5, -58.5)
11454,1998,1,6.239999861,3.418574229,33.68317699,341.99325,4,293.5,-58.5,c(293.5, -58.5)
11455,1998,1,5.749999871,3.244893394,33.6387291,343.3715,4,294.5,-58.5,c(294.5, -58.5)
11456,1998,1,5.339999881,3.143062268,33.54816055,344.74975,4,295.5,-58.5,c(295.5, -58.5)
11457,1998,1,5.169999884,3.140574945,33.53339386,346.128,4,296.5,-58.5,c(296.5, -58.5)
11458,1998,1,4.889999891,3.182937349,33.51814365,347.50625,4,297.5,-58.5,c(297.5, -58.5)
11459,1998,1,4.639999896,3.301904414,33.50884914,344.5635,4,298.5,-58.5,c(298.5, -58.5)
11460,1998,1,4.399999902,3.364624712,33.49658775,341.62075,4,299.5,-58.5,c(299.5, -58.5)
11461,1998,1,3.969999911,3.350898109,33.52271748,338.678,4,300.5,-58.5,c(300.5, -58.5)
11462,1998,1,3.779999916,3.299019004,33.53740597,335.73525,6,301.5,-58.5,c(301.5, -58.5)
11463,1998,1,3.619999919,3.281395064,33.5699625,332.7925,6,302.5,-58.5,c(302.5, -58.5)
11464,1998,1,3.369999925,3.269102678,33.56960964,330.286,6,303.5,-58.5,c(303.5, -58.5)
11465,1998,1,2.829999937,3.247378084,33.56038094,327.7795,6,304.5,-58.5,c(304.5, -58.5)
11466,1998,1,2.639999941,3.196187426,33.53326416,325.273,6,305.5,-58.5,c(305.5, -58.5)
11467,1998,1,2.569999943,3.22084627,33.53743172,322.7665,6,306.5,-58.5,c(306.5, -58.5)
11468,1998,1,2.509999944,3.229972171,33.60914135,320.26,6,307.5,-58.5,c(307.5, -58.5)
11469,1998,1,2.439999945,3.216447044,33.78722763,319.21325,6,308.5,-58.5,c(308.5, -58.5)
11470,1998,1,2.299999949,3.183442096,33.88828945,318.1665,6,309.5,-58.5,c(309.5, -58.5)
11471,1998,1,2.129999952,3.161170266,33.79676437,317.11975,9,310.5,-58.5,c(310.5, -58.5)
11472,1998,1,1.929999957,3.184961606,33.80417824,316.073,9,311.5,-58.5,c(311.5, -58.5)
11473,1998,1,1.559999965,3.241804504,33.81801891,315.02625,9,312.5,-58.5,c(312.5, -58.5)
11474,1998,1,1.419999968,3.277314084,33.83224583,313.2295,9,313.5,-58.5,c(313.5, -58.5)
11475,1998,1,1.369999969,3.303538987,33.79088306,311.43275,9,314.5,-58.5,c(314.5, -58.5)
11476,1998,1,1.31999997,3.09139776,33.7093668,309.636,9,315.5,-58.5,c(315.5, -58.5)
11477,1998,1,1.219999973,3.02194143,33.6840086,307.83925,9,316.5,-58.5,c(316.5, -58.5)
11478,1998,1,1.109999975,3.119382324,33.64626026,306.0425,9,317.5,-58.5,c(317.5, -58.5)
11479,1998,1,0.959999979,3.002345794,33.6538744,309.89175,9,318.5,-58.5,c(318.5, -58.5)
11480,1998,1,0.809999982,2.983535844,33.70121384,313.741,9,319.5,-58.5,c(319.5, -58.5)
11481,1998,1,0.759999983,2.992373773,33.73735714,317.59025,6,320.5,-58.5,c(320.5, -58.5)
11482,1998,1,0.619999986,2.850476043,33.73426628,321.4395,6,321.5,-58.5,c(321.5, -58.5)
11483,1998,1,0.529999988,2.72733319,33.97687531,325.28875,6,322.5,-58.5,c(322.5, -58.5)
11484,1998,1,0.43999999,2.734419134,34.07911015,325.3615,6,323.5,-58.5,c(323.5, -58.5)
11485,1998,1,0.269999994,2.87302011,34.06367683,325.43425,6,324.5,-58.5,c(324.5, -58.5)
11486,1998,1,0.189999996,2.963792517,34.03751278,325.507,6,325.5,-58.5,c(325.5, -58.5)
11487,1998,1,0.109999998,3.034302646,34.01618862,325.57975,6,326.5,-58.5,c(326.5, -58.5)
11488,1998,1,0.01,3.055886867,34.00323868,325.6525,6,327.5,-58.5,c(327.5, -58.5)
11489,1998,1,-0.229999995,3.083898817,34.00689602,327.1715,6,328.5,-58.5,c(328.5, -58.5)
11490,1998,1,-0.379999992,3.079794089,34.02752686,328.6905,6,329.5,-58.5,c(329.5, -58.5)
11491,1998,1,-0.479999989,3.026993313,34.0250206,330.2095,6,330.5,-58.5,c(330.5, -58.5)
11492,1998,1,-0.469999989,2.964182969,33.99803448,331.7285,6,331.5,-58.5,c(331.5, -58.5)
11493,1998,1,-0.319999993,2.90286754,33.99385738,333.2475,6,332.5,-58.5,c(332.5, -58.5)
11494,1998,1,-0.139999997,3.01825086,34.02885532,334.24525,6,333.5,-58.5,c(333.5, -58.5)
11495,1998,1,0.039999999,3.036329154,34.03108597,335.243,6,334.5,-58.5,c(334.5, -58.5)
11496,1998,1,0.219999995,2.96795533,33.95438766,336.24075,6,335.5,-58.5,c(335.5, -58.5)
11497,1998,1,0.419999991,3.008644095,33.83896828,337.2385,6,336.5,-58.5,c(336.5, -58.5)
11498,1998,1,0.509999989,2.978774776,33.86448383,338.23625,4,337.5,-58.5,c(337.5, -58.5)
11499,1998,1,0.549999988,2.965744861,33.87135029,334.94575,6,338.5,-58.5,c(338.5, -58.5)
11500,1998,1,0.489999989,2.952692648,33.86674404,331.65525,6,339.5,-58.5,c(339.5, -58.5)
11501,1998,1,0.189999996,2.940636397,33.88244534,328.36475,6,340.5,-58.5,c(340.5, -58.5)
11502,1998,1,0.089999998,2.903364797,33.89666843,325.07425,6,341.5,-58.5,c(341.5, -58.5)
11503,1998,1,0.069999998,2.876798058,33.85627365,321.78375,6,342.5,-58.5,c(342.5, -58.5)
11504,1998,1,0.079999998,2.922518787,33.80422592,322.373,6,343.5,-58.5,c(343.5, -58.5)
11505,1998,1,0.029999999,2.960802126,33.81346035,322.96225,6,344.5,-58.5,c(344.5, -58.5)
11506,1998,1,0.02,3.004032951,33.83580399,323.5515,6,345.5,-58.5,c(345.5, -58.5)
11507,1998,1,0.01,3.013393482,33.84624958,324.14075,6,346.5,-58.5,c(346.5, -58.5)
11508,1998,1,0.029999999,2.949115392,33.86221981,324.73,6,347.5,-58.5,c(347.5, -58.5)
11509,1998,1,0.139999997,2.88347277,33.87204647,329.7705,6,348.5,-58.5,c(348.5, -58.5)
11510,1998,1,0.119999997,2.837471135,33.88116169,334.811,6,349.5,-58.5,c(349.5, -58.5)
11511,1998,1,0.059999999,2.77465824,33.90069771,339.8515,4,350.5,-58.5,c(350.5, -58.5)
11512,1998,1,0.02,2.800764514,33.88837719,344.892,4,351.5,-58.5,c(351.5, -58.5)
11513,1998,1,0.079999998,2.86637087,33.87042522,349.9325,4,352.5,-58.5,c(352.5, -58.5)
11514,1998,1,0.069999998,2.898028892,33.8763628,350.32575,4,353.5,-58.5,c(353.5, -58.5)
11515,1998,1,0.049999999,2.917550892,33.8966589,350.719,10,354.5,-58.5,c(354.5, -58.5)
11516,1998,1,0.049999999,2.917622917,33.91359806,351.11225,10,355.5,-58.5,c(355.5, -58.5)
11517,1998,1,0.099999998,2.895711602,33.93426895,351.5055,10,356.5,-58.5,c(356.5, -58.5)
11518,1998,1,0.169999996,2.872185707,34.01393509,351.89875,10,357.5,-58.5,c(357.5, -58.5)
11519,1998,1,0.249999994,2.881379894,34.07567024,351.979,10,358.5,-58.5,c(358.5, -58.5)
11520,1998,1,0.329999993,2.855832589,34.0996542,352.05925,10,359.5,-58.5,c(359.5, -58.5)
11521,1998,1,0.409999991,2.994870807,34.03384304,357.6005,10,0.5,-57.5,c(0.5, -57.5)
11522,1998,1,0.409999991,3.037792527,34.09845829,357.69025,10,1.5,-57.5,c(1.5, -57.5)
11523,1998,1,0.409999991,3.161702701,34.10499477,357.78,10,2.5,-57.5,c(2.5, -57.5)
11524,1998,1,0.469999989,3.204043995,34.10169983,358.34675,10,3.5,-57.5,c(3.5, -57.5)
11525,1998,1,0.589999987,3.143070471,34.12973595,358.9135,10,4.5,-57.5,c(4.5, -57.5)
11526,1998,1,0.629999986,3.316004141,34.16411591,359.48025,10,5.5,-57.5,c(5.5, -57.5)
11527,1998,1,0.619999986,3.429178292,34.17507744,360.047,10,6.5,-57.5,c(6.5, -57.5)
11528,1998,1,0.619999986,3.497989092,34.16338825,360.61375,10,7.5,-57.5,c(7.5, -57.5)
11529,1998,1,0.619999986,3.599939789,34.13933659,361.2985,10,8.5,-57.5,c(8.5, -57.5)
11530,1998,1,0.609999986,3.629277145,34.12673187,361.98325,10,9.5,-57.5,c(9.5, -57.5)
11531,1998,1,0.619999986,3.629801286,34.1128273,362.668,10,10.5,-57.5,c(10.5, -57.5)
11532,1998,1,0.659999985,3.664323035,34.09979248,363.35275,10,11.5,-57.5,c(11.5, -57.5)
11533,1998,1,0.719999984,3.652633014,34.09182835,364.0375,10,12.5,-57.5,c(12.5, -57.5)
11534,1998,1,0.769999983,3.644111943,34.08151245,364.74225,10,13.5,-57.5,c(13.5, -57.5)
11535,1998,1,0.799999982,3.656573343,34.06872272,365.447,10,14.5,-57.5,c(14.5, -57.5)
11536,1998,1,0.809999982,3.622223994,34.04269505,366.15175,10,15.5,-57.5,c(15.5, -57.5)
11537,1998,1,0.789999982,3.591919093,34.01097584,366.8565,3,16.5,-57.5,c(16.5, -57.5)
11538,1998,1,0.799999982,3.549855136,33.99128056,367.56125,3,17.5,-57.5,c(17.5, -57.5)
11539,1998,1,0.839999981,3.579565062,33.99861717,367.89875,3,18.5,-57.5,c(18.5, -57.5)
11540,1998,1,0.90999998,3.502476317,33.98392296,368.23625,3,19.5,-57.5,c(19.5, -57.5)
11541,1998,1,1.009999977,3.513020447,33.97348404,368.57375,3,20.5,-57.5,c(20.5, -57.5)
